zonei,areakey,lat,lon,osgb36_east,osgb36_north,area
7492,S02000292,55.936043,-3.0544155,334136.5,671867.9,1718911.9
7493,S02000293,55.941547,-3.071846,333057.25,672497.1,1169135.5
7494,S02000294,55.942913,-3.0394335,335083.8,672618.1,792581.75
7495,S02000295,55.943672,-2.9447725,340996.66,672617.94,1262109.6
7496,S02000296,55.945797,-3.0531592,334231.5,672951.94,820140.75
7497,S02000297,55.948612,-2.980272,338787.5,673198.5,11524246
7498,S02000298,55.954933,-2.7740211,351674.25,673738.3,1395347.5
7499,S02000299,55.95772,-2.7905242,350647.47,674060.44,1376080.2
7500,S02000300,55.95733,-2.9740074,339192.34,674163,1087634.2
7501,S02000301,55.95756,-2.9892976,338238.16,674202.3,754991.6
7502,S02000302,55.966602,-2.5609212,364989.44,674908.7,212692290
7503,S02000303,55.970577,-2.9335413,341738.47,675602.44,5954262
7504,S02000304,55.9822,-2.8661864,345958.12,676841.06,42962928
7505,S02000305,55.995796,-2.5061874,368429.44,678131.06,1891200.2
7506,S02000306,56.002052,-2.5296428,366971.9,678838.4,1364639.2
7507,S02000307,56.018757,-2.781031,351316.88,680845.94,44515460
7508,S02000308,56.032837,-2.7311819,354440.56,682378.9,19940688
7509,S02000309,56.058475,-2.7363486,354149.06,685235.44,1636995.6
7510,S02000310,55.719276,-4.2863817,256396.88,649610.6,57620060
7511,S02000311,55.747177,-4.3753023,250919.5,652902.4,35539900
7512,S02000312,55.77397,-4.293182,256171.3,655709.94,3825988.5
7513,S02000313,55.775356,-4.3424373,253087.81,655967.2,1375137.9
7514,S02000314,55.773827,-4.4628234,245533.11,656059.06,43881792
7515,S02000315,55.780502,-4.261335,258192.08,656370.5,2158882
7516,S02000316,55.781033,-4.3130655,254950.67,656536.75,1551974.1
7517,S02000317,55.78609,-4.280958,256982.2,657032.9,1226887.9
7518,S02000318,55.78501,-4.3470025,252837.94,657050.8,9588197
7519,S02000319,55.790653,-4.292204,256294.05,657563.56,1076077.1
7520,S02000320,55.79421,-4.271327,257615.6,657916.1,1076345.9
7521,S02000321,55.7929,-4.401395,249458.62,658045.7,3797785.5
7522,S02000322,55.794662,-4.373945,251185.75,658182.44,997671.7
7523,S02000323,55.796288,-4.2975025,255982.72,658201.56,1080171
7524,S02000324,55.803173,-4.310727,255179.47,658995.2,1394508
7525,S02000325,55.80443,-4.26918,257787.42,659048.4,1201294
7526,S02000326,55.805428,-4.284557,256827.61,659191.6,1438846
7527,S02000327,55.807617,-4.300255,255852.1,659467.6,990704.6
7528,S02000328,55.809326,-4.382695,250693.52,659832.5,3455278
7529,S02000329,55.809544,-4.3961196,249853.3,659885.56,812502.75
7530,S02000330,55.86721,-3.3646488,314608.06,664547.44,48096012
7531,S02000331,55.889214,-3.2651935,320875.8,666877.44,20153942
7532,S02000332,55.899185,-3.1410253,328659.06,667852.3,6479606
7533,S02000333,55.902847,-3.1563733,327706.3,668275.44,1121372
7534,S02000334,55.904343,-3.175211,326531.53,668461.6,1706759.9
7535,S02000335,55.90443,-3.19784,325117.1,668495.8,2456465.2
7536,S02000336,55.904472,-3.2161427,323973.06,668520.6,1293128.9
7537,S02000337,55.904205,-3.3012037,318655.25,668587.3,2045020.4
7538,S02000338,55.905834,-3.1404347,328708.2,668591.5,691760.4
7539,S02000339,55.906578,-3.3282406,316970.22,668883.5,8485864
7540,S02000340,55.908825,-3.2837148,319758.03,669080.94,1102004.9
7541,S02000341,55.91101,-3.2252111,323419.06,669258.25,1263803.1
7542,S02000342,55.912064,-3.1488755,328192.1,669293.5,828800.3
7543,S02000343,55.913055,-3.1311882,329299.34,669385.56,789065.06
7544,S02000344,55.912403,-3.2507374,321826.47,669441.6,2843252.5
7545,S02000345,55.914818,-3.1392088,328801.28,669589.6,471738.25
7546,S02000346,55.914677,-3.169315,326919.53,669605.44,1693968.4
7547,S02000347,55.916885,-3.2015805,324907.38,669885.7,2436338.8
7548,S02000348,55.917465,-3.2742386,320368.06,670031.5,1175452.1
7549,S02000349,55.920425,-3.1545753,327851.38,670229.9,722229.1
7550,S02000350,55.919117,-3.2910407,319321.53,670234.8,725067.94
7551,S02000351,55.922726,-3.2397556,322533.4,670577.94,2162258.8
7552,S02000352,55.923073,-3.2216914,323662.75,670596.56,971389.4
7553,S02000353,55.9235,-3.276644,320230.12,670705.94,416811.4
7554,S02000354,55.925182,-3.1315517,329298.7,670735.5,5149851.5
7555,S02000355,55.9255,-3.175629,326545.4,670816.4,2323650
7556,S02000356,55.92558,-3.261771,321163.62,670920.2,674808.44
7557,S02000357,55.927776,-3.200869,324972.88,671097.2,1271356.8
7558,S02000358,55.927864,-3.2827952,319854.8,671198.5,1245323.9
7559,S02000359,55.929974,-3.245715,322175.56,671391.1,912479.06
7560,S02000360,55.93209,-3.2135413,324189.6,671591,1274476
7561,S02000361,55.932755,-3.1843266,326015.8,671633,1040681.5
7562,S02000362,55.933372,-3.121316,329952.97,671636.2,542885.1
7563,S02000363,55.933075,-3.3052676,318461.84,671804.94,3561319.2
7564,S02000364,55.934784,-3.1554673,327822.34,671828.6,1184988.8
7565,S02000365,55.934143,-3.2263918,323390.9,671833.3,499161.47
7566,S02000366,55.93458,-3.2843795,319769.72,671948,732689.3
7567,S02000367,55.935352,-3.2587624,321371.38,672004.3,1559793.5
7568,S02000368,55.937332,-3.0961637,331531.12,672051.9,2409656.8
7569,S02000369,55.935123,-3.3578176,315183.8,672095.9,27040518
7570,S02000370,55.937553,-3.1698318,326930.28,672151.8,773214.9
7571,S02000371,55.938065,-3.197967,325174,672238.75,416916.66
7572,S02000372,55.937637,-3.2728367,320496.97,672274.75,498904.28
7573,S02000373,55.938007,-3.238951,322614.12,672277.3,656042.9
7574,S02000374,55.938644,-3.1868167,325871.53,672291.4,370935.72
7575,S02000375,55.938717,-3.2207186,323754.25,672336.2,225988.53
7576,S02000376,55.939148,-3.2089405,324490.72,672371.06,379195.8
7577,S02000377,55.940693,-3.2276816,323323.28,672563.9,420839.03
7578,S02000378,55.94188,-3.111173,330601.78,672572.6,858071
7579,S02000379,55.94311,-3.1886866,325763.28,672790.2,810410.1
7580,S02000380,55.942978,-3.2458498,322193.22,672838.5,987267
7581,S02000381,55.943417,-3.2150307,324118.7,672852.94,544125.06
7582,S02000382,55.944485,-3.141471,328714.4,672893.4,2111058.2
7583,S02000383,55.944332,-3.276809,320262.62,673024.3,1597173
7584,S02000384,55.946247,-3.120369,330035.34,673068.2,1223633.4
7585,S02000385,55.94645,-3.2044826,324783.3,673178.9,624581.8
7586,S02000386,55.947517,-3.0943909,331659.78,673183.6,1191640.6
7587,S02000387,55.94814,-3.16465,327273.78,673324.3,2994119
7588,S02000388,55.94706,-3.3018787,318702.8,673357,1202992.8
7589,S02000389,55.949978,-3.2194197,323857.5,673587.8,1508820.1
7590,S02000390,55.950424,-3.2426949,322405.12,673663.25,1503275.1
7591,S02000391,55.948975,-3.4077644,312095.5,673699.56,18887118
7592,S02000392,55.95212,-3.13757,328971.97,673739.25,437734
7593,S02000393,55.951817,-3.190251,325682.25,673760.6,1215472.9
7594,S02000394,55.95134,-3.2821286,319944.9,673810.4,1089519.9
7595,S02000395,55.95308,-3.1318078,329333.5,673839.9,572805.75
7596,S02000396,55.95573,-3.117046,330259.88,674119.94,1172768.8
7597,S02000397,55.95584,-3.2581687,321449.97,674283.7,2562055.2
7598,S02000398,55.95712,-3.2005072,325052.16,674361.9,703244.56
7599,S02000399,55.956276,-3.3008852,318784.16,674381.3,920091.7
7600,S02000400,55.956543,-3.28791,319594.72,674395.94,912846.44
7601,S02000401,55.95818,-3.159937,327586.8,674436.75,803285.1
7602,S02000402,55.958054,-3.1763487,326562.06,674439.8,651932.4
7603,S02000403,55.96011,-3.1434994,328616.47,674634.1,408607.44
7604,S02000404,55.95953,-3.2093115,324507.22,674639.56,616707
7605,S02000405,55.960438,-3.1893592,325754.44,674719.2,397316.56
7606,S02000406,55.961548,-3.1336024,329236.9,674784,1185390
7607,S02000407,55.960747,-3.2318385,323103.44,674799.9,1263154
7608,S02000408,55.961292,-3.2222595,323702.44,674849.94,729461.7
7609,S02000409,55.96314,-3.1686957,327049.38,674997.5,487386.7
7610,S02000410,55.96376,-3.1515973,328117.75,675049.06,468653.62
7611,S02000411,55.965122,-3.245968,322230.25,675302.75,830025.06
7612,S02000412,55.9657,-3.1889365,325790.9,675304,891990
7613,S02000413,55.966045,-3.2964823,319079.4,675463.5,2249587
7614,S02000414,55.967876,-3.1564314,327823.7,675511.9,512681.78
7615,S02000415,55.967957,-3.2089763,324544.56,675577,1776409.5
7616,S02000416,55.969013,-3.1665368,327195.16,675649.25,529423.25
7617,S02000417,55.96866,-3.2753606,320403.03,675729.75,2573581.5
7618,S02000418,55.96991,-3.1803234,326336.47,675763.44,507247.25
7619,S02000419,55.970947,-3.2565928,321578.9,675962.6,769246.25
7620,S02000420,55.9726,-3.1740396,326733.7,676056,446407.2
7621,S02000421,55.972164,-3.3030593,318681.75,676151.9,1309313.2
7622,S02000422,55.972946,-3.2430592,322427.47,676170.06,959262.7
7623,S02000423,55.973957,-3.2242315,323604.3,676261.7,791106.6
7624,S02000424,55.975468,-3.1929128,325561.47,676395.56,817270.25
7625,S02000425,55.97645,-3.2085547,324587.38,676521.8,948530.75
7626,S02000426,55.97845,-3.1635683,327398.1,676696.2,3208288
7627,S02000427,55.978897,-3.1854486,326033.78,676769.25,491247.34
7628,S02000428,55.979443,-3.2455955,322282.22,676895.8,3049343
7629,S02000429,55.979874,-3.366706,314727.1,677086.3,21031452
7630,S02000430,55.989674,-3.4146323,311759.38,678237.25,1442173.9
7631,S02000431,57.197994,-7.355824,76595.66,824539,386766620
7632,S02000432,57.571217,-7.290364,83778.16,865699.94,420016900
7633,S02000433,57.906033,-6.9000974,109778.195,901159.06,470578140
7634,S02000434,58.091713,-6.7221026,121755.6,921047.7,888859400
7635,S02000435,58.216858,-6.231583,151508.89,933043.7,42141836
7636,S02000436,58.2168,-6.363291,143780.78,933530.7,4120027.2
